"TIME","GEO","CROP_PRO","STRUCPRO","Value","Flag and Footnotes"
"2013","Agder og Rogaland","ha: Oats","Total","290",""
"2013","Agder og Rogaland","ha: Grain maize","Total","0",""
"2013","Agder og Rogaland","ha: Rice","Total","0",""
"2013","Agder og Rogaland","ha: Other cereals","Total","0",""
"2013","Agder og Rogaland","ha: Pulses - total","Total","0",""
"2013","Agder og Rogaland","ha: Potatoes","Total","840",""
"2013","Agder og Rogaland","ha: Sugar beet","Total","0",""
"2013","Agder og Rogaland","ha: Fodder roots and brassicas","Total","0",""
"2013","Agder og Rogaland","ha: Industrial crops - total","Total","0",""
"2013","Agder og Rogaland","ha: Tobacco","Total","0",""
"2013","Agder og Rogaland","ha: Hops","Total","0",""
"2013","Agder og Rogaland","ha: Cotton","Total","0",""
"2013","Agder og Rogaland","ha: Rape and turnip","Total","0",""
"2013","Agder og Rogaland","ha: Sunflower","Total","0",""
"2013","Agder og Rogaland","ha: Soya","Total","0",""
"2013","Agder og Rogaland","ha:  Other oil-seed or fibre crops","Total","0",""
"2013","Agder og Rogaland","ha: Outdoor: Flowers and ornemental plants","Total","120",""
"2013","Agder og Rogaland","ha: Under glass: Flowers and ornemental plants","Total","10",""
"2013","Agder og Rogaland","ha: Fodder crops - total","Total","72 160",""
"2013","Agder og Rogaland","ha: Fodder crops - temporary grass","Total","71 520",""
"2013","Agder og Rogaland","ha: Total: Other green fodder: Fodder crops","Total","640",""
"2013","Agder og Rogaland","ha: Green maize: Other green fodder: Fodder crops","Total","0",""
"2013","Agder og Rogaland","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2013","Vestlandet","ha: Utilised agricultural area","Total","138 750",""
"2013","Vestlandet","ha: Arable land","Total","90 760",""
"2013","Vestlandet","ha: Common wheat and spelt","Total","0",""
"2013","Vestlandet","ha: Durum wheat","Total","0",""
"2013","Vestlandet","ha: Rye","Total","0",""
"2013","Vestlandet","ha: Barley","Total","1 210",""
"2013","Vestlandet","ha: Oats","Total","200",""
"2013","Vestlandet","ha: Grain maize","Total","0",""
"2013","Vestlandet","ha: Rice","Total","0",""
"2013","Vestlandet","ha: Other cereals","Total","0",""
"2013","Vestlandet","ha: Pulses - total","Total","0",""
"2013","Vestlandet","ha: Potatoes","Total","340",""
"2013","Vestlandet","ha: Sugar beet","Total","0",""
"2013","Vestlandet","ha: Fodder roots and brassicas","Total","0",""
"2013","Vestlandet","ha: Industrial crops - total","Total","0",""
"2013","Vestlandet","ha: Tobacco","Total","0",""
"2013","Vestlandet","ha: Hops","Total","0",""
"2013","Vestlandet","ha: Cotton","Total","0",""
"2013","Vestlandet","ha: Rape and turnip","Total","0",""
"2013","Vestlandet","ha: Sunflower","Total","0",""
"2013","Vestlandet","ha: Soya","Total","0",""
"2013","Vestlandet","ha:  Other oil-seed or fibre crops","Total","0",""
"2013","Vestlandet","ha: Outdoor: Flowers and ornemental plants","Total","0",""
"2013","Vestlandet","ha: Under glass: Flowers and ornemental plants","Total","10",""
"2013","Vestlandet","ha: Fodder crops - total","Total","88 540",""
"2013","Vestlandet","ha: Fodder crops - temporary grass","Total","88 130",""
"2013","Vestlandet","ha: Total: Other green fodder: Fodder crops","Total","410",""
"2013","Vestlandet","ha: Green maize: Other green fodder: Fodder crops","Total","0",""
"2013","Vestlandet","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2013","Trøndelag","ha: Utilised agricultural area","Total","160 630",""
"2013","Trøndelag","ha: Arable land","Total","142 240",""
"2013","Trøndelag","ha: Common wheat and spelt","Total","390",""
"2013","Trøndelag","ha: Durum wheat","Total","0",""
"2013","Trøndelag","ha: Rye","Total","30",""
"2013","Trøndelag","ha: Barley","Total","44 820",""
"2013","Trøndelag","ha: Oats","Total","3 530",""
"2013","Trøndelag","ha: Grain maize","Total","0",""
"2013","Trøndelag","ha: Rice","Total","0",""
"2013","Trøndelag","ha: Other cereals","Total","0",""
"2013","Trøndelag","ha: Pulses - total","Total","40",""
"2013","Trøndelag","ha: Potatoes","Total","1 530",""
"2013","Trøndelag","ha: Sugar beet","Total","0",""
"2013","Trøndelag","ha: Fodder roots and brassicas","Total","0",""
"2013","Trøndelag","ha: Industrial crops - total","Total","50",""
"2013","Trøndelag","ha: Tobacco","Total","0",""
"2013","Trøndelag","ha: Hops","Total","0",""
"2013","Trøndelag","ha: Cotton","Total","0",""
"2013","Trøndelag","ha: Rape and turnip","Total","50",""
"2013","Trøndelag","ha: Sunflower","Total","0",""
"2013","Trøndelag","ha: Soya","Total","0",""
"2013","Trøndelag","ha:  Other oil-seed or fibre crops","Total","0",""
"2013","Trøndelag","ha: Outdoor: Flowers and ornemental plants","Total","0",""
"2013","Trøndelag","ha: Under glass: Flowers and ornemental plants","Total","0",""
"2013","Trøndelag","ha: Fodder crops - total","Total","90 670",""
"2013","Trøndelag","ha: Fodder crops - temporary grass","Total","88 200",""
"2013","Trøndelag","ha: Total: Other green fodder: Fodder crops","Total","2 470",""
"2013","Trøndelag","ha: Green maize: Other green fodder: Fodder crops","Total","0",""
"2013","Trøndelag","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2013","Nord-Norge","ha: Utilised agricultural area","Total","89 380",""
"2013","Nord-Norge","ha: Arable land","Total","72 970",""
"2013","Nord-Norge","ha: Common wheat and spelt","Total","0",""
"2013","Nord-Norge","ha: Durum wheat","Total","0",""
"2013","Nord-Norge","ha: Rye","Total","0",""
"2013","Nord-Norge","ha: Barley","Total","380",""
"2013","Nord-Norge","ha: Oats","Total","70",""
"2013","Nord-Norge","ha: Grain maize","Total","0",""
"2013","Nord-Norge","ha: Rice","Total","0",""
"2013","Nord-Norge","ha: Other cereals","Total","0",""
"2013","Nord-Norge","ha: Pulses - total","Total","0",""
"2013","Nord-Norge","ha: Potatoes","Total","630",""
"2013","Nord-Norge","ha: Sugar beet","Total","0",""
"2013","Nord-Norge","ha: Fodder roots and brassicas","Total","0",""
"2013","Nord-Norge","ha: Industrial crops - total","Total","0",""
"2013","Nord-Norge","ha: Tobacco","Total","0",""
"2013","Nord-Norge","ha: Hops","Total","0",""
"2013","Nord-Norge","ha: Cotton","Total","0",""
"2013","Nord-Norge","ha: Rape and turnip","Total","0",""
"2013","Nord-Norge","ha: Sunflower","Total","0",""
"2013","Nord-Norge","ha: Soya","Total","0",""
"2013","Nord-Norge","ha:  Other oil-seed or fibre crops","Total","0",""
"2013","Nord-Norge","ha: Outdoor: Flowers and ornemental plants","Total","0",""
"2013","Nord-Norge","ha: Under glass: Flowers and ornemental plants","Total","0",""
"2013","Nord-Norge","ha: Fodder crops - total","Total","71 730",""
"2013","Nord-Norge","ha: Fodder crops - temporary grass","Total","70 620",""
"2013","Nord-Norge","ha: Total: Other green fodder: Fodder crops","Total","1 110",""
"2013","Nord-Norge","ha: Green maize: Other green fodder: Fodder crops","Total","0",""
"2013","Nord-Norge","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2013","Switzerland","ha: Utilised agricultural area","Total",":",""
"2013","Switzerland","ha: Arable land","Total",":",""
"2013","Switzerland","ha: Common wheat and spelt","Total",":",""
"2013","Switzerland","ha: Durum wheat","Total",":",""
"2013","Switzerland","ha: Rye","Total",":",""
"2013","Switzerland","ha: Barley","Total",":",""
"2013","Switzerland","ha: Oats","Total",":",""
"2013","Switzerland","ha: Grain maize","Total",":",""
"2013","Switzerland","ha: Rice","Total",":",""
"2013","Switzerland","ha: Other cereals","Total",":",""
"2013","Switzerland","ha: Pulses - total","Total",":",""
"2013","Switzerland","ha: Potatoes","Total",":",""
"2013","Switzerland","ha: Sugar beet","Total",":",""
"2013","Switzerland","ha: Fodder roots and brassicas","Total",":",""
"2013","Switzerland","ha: Industrial crops - total","Total",":",""
"2013","Switzerland","ha: Tobacco","Total",":",""
"2013","Switzerland","ha: Hops","Total",":",""
"2013","Switzerland","ha: Cotton","Total",":",""
"2013","Switzerland","ha: Rape and turnip","Total",":",""
"2013","Switzerland","ha: Sunflower","Total",":",""
"2013","Switzerland","ha: Soya","Total",":",""
"2013","Switzerland","ha:  Other oil-seed or fibre crops","Total",":",""
"2013","Switzerland","ha: Outdoor: Flowers and ornemental plants","Total",":",""
"2013","Switzerland","ha: Under glass: Flowers and ornemental plants","Total",":",""
"2013","Switzerland","ha: Fodder crops - total","Total",":",""
"2013","Switzerland","ha: Fodder crops - temporary grass","Total",":",""
"2013","Switzerland","ha: Total: Other green fodder: Fodder crops","Total",":",""
"2013","Switzerland","ha: Green maize: Other green fodder: Fodder crops","Total",":",""
"2013","Switzerland","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2013","Région lémanique","ha: Utilised agricultural area","Total",":",""
"2013","Région lémanique","ha: Arable land","Total",":",""
"2013","Région lémanique","ha: Common wheat and spelt","Total",":",""
"2013","Région lémanique","ha: Durum wheat","Total",":",""
"2013","Région lémanique","ha: Rye","Total",":",""
"2013","Région lémanique","ha: Barley","Total",":",""
"2013","Région lémanique","ha: Oats","Total",":",""
"2013","Région lémanique","ha: Grain maize","Total",":",""
"2013","Région lémanique","ha: Rice","Total",":",""
"2013","Région lémanique","ha: Other cereals","Total",":",""
"2013","Région lémanique","ha: Pulses - total","Total",":",""
"2013","Région lémanique","ha: Potatoes","Total",":",""
"2013","Région lémanique","ha: Sugar beet","Total",":",""
"2013","Région lémanique","ha: Fodder roots and brassicas","Total",":",""
"2013","Région lémanique","ha: Industrial crops - total","Total",":",""
"2013","Région lémanique","ha: Tobacco","Total",":",""
"2013","Région lémanique","ha: Hops","Total",":",""
"2013","Région lémanique","ha: Cotton","Total",":",""
"2013","Région lémanique","ha: Rape and turnip","Total",":",""
"2013","Région lémanique","ha: Sunflower","Total",":",""
"2013","Région lémanique","ha: Soya","Total",":",""
"2013","Région lémanique","ha:  Other oil-seed or fibre crops","Total",":",""
"2013","Région lémanique","ha: Outdoor: Flowers and ornemental plants","Total",":",""
"2013","Région lémanique","ha: Under glass: Flowers and ornemental plants","Total",":",""
"2013","Région lémanique","ha: Fodder crops - total","Total",":",""
"2013","Région lémanique","ha: Fodder crops - temporary grass","Total",":",""
"2013","Région lémanique","ha: Total: Other green fodder: Fodder crops","Total",":",""
"2013","Région lémanique","ha: Green maize: Other green fodder: Fodder crops","Total",":",""
"2013","Région lémanique","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2013","Espace Mittelland","ha: Utilised agricultural area","Total",":",""
"2013","Espace Mittelland","ha: Arable land","Total",":",""
"2013","Espace Mittelland","ha: Common wheat and spelt","Total",":",""
"2013","Espace Mittelland","ha: Durum wheat","Total",":",""
"2013","Espace Mittelland","ha: Rye","Total",":",""
"2013","Espace Mittelland","ha: Barley","Total",":",""
"2013","Espace Mittelland","ha: Oats","Total",":",""
"2013","Espace Mittelland","ha: Grain maize","Total",":",""
"2013","Espace Mittelland","ha: Rice","Total",":",""
"2013","Espace Mittelland","ha: Other cereals","Total",":",""
"2013","Espace Mittelland","ha: Pulses - total","Total",":",""
"2013","Espace Mittelland","ha: Potatoes","Total",":",""
"2013","Espace Mittelland","ha: Sugar beet","Total",":",""
"2013","Espace Mittelland","ha: Fodder roots and brassicas","Total",":",""
"2013","Espace Mittelland","ha: Industrial crops - total","Total",":",""
"2013","Espace Mittelland","ha: Tobacco","Total",":",""
"2013","Espace Mittelland","ha: Hops","Total",":",""
"2013","Espace Mittelland","ha: Cotton","Total",":",""
"2013","Espace Mittelland","ha: Rape and turnip","Total",":",""
"2013","Espace Mittelland","ha: Sunflower","Total",":",""
"2013","Espace Mittelland","ha: Soya","Total",":",""
"2013","Espace Mittelland","ha:  Other oil-seed or fibre crops","Total",":",""
"2013","Espace Mittelland","ha: Outdoor: Flowers and ornemental plants","Total",":",""
"2013","Espace Mittelland","ha: Under glass: Flowers and ornemental plants","Total",":",""
"2013","Espace Mittelland","ha: Fodder crops - total","Total",":",""
"2013","Espace Mittelland","ha: Fodder crops - temporary grass","Total",":",""
"2013","Espace Mittelland","ha: Total: Other green fodder: Fodder crops","Total",":",""
"2013","Espace Mittelland","ha: Green maize: Other green fodder: Fodder crops","Total",":",""
"2013","Espace Mittelland","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2013","Nordwestschweiz","ha: Utilised agricultural area","Total",":",""
"2013","Nordwestschweiz","ha: Arable land","Total",":",""
"2013","Nordwestschweiz","ha: Common wheat and spelt","Total",":",""
"2013","Nordwestschweiz","ha: Durum wheat","Total",":",""
"2013","Nordwestschweiz","ha: Rye","Total",":",""
"2013","Nordwestschweiz","ha: Barley","Total",":",""
"2013","Nordwestschweiz","ha: Oats","Total",":",""
"2013","Nordwestschweiz","ha: Grain maize","Total",":",""
"2013","Nordwestschweiz","ha: Rice","Total",":",""
"2013","Nordwestschweiz","ha: Other cereals","Total",":",""
"2013","Nordwestschweiz","ha: Pulses - total","Total",":",""
"2013","Nordwestschweiz","ha: Potatoes","Total",":",""
"2013","Nordwestschweiz","ha: Sugar beet","Total",":",""
"2013","Nordwestschweiz","ha: Fodder roots and brassicas","Total",":",""
"2013","Nordwestschweiz","ha: Industrial crops - total","Total",":",""
"2013","Nordwestschweiz","ha: Tobacco","Total",":",""
"2013","Nordwestschweiz","ha: Hops","Total",":",""
"2013","Nordwestschweiz","ha: Cotton","Total",":",""
"2013","Nordwestschweiz","ha: Rape and turnip","Total",":",""
"2013","Nordwestschweiz","ha: Sunflower","Total",":",""
"2013","Nordwestschweiz","ha: Soya","Total",":",""
"2013","Nordwestschweiz","ha:  Other oil-seed or fibre crops","Total",":",""
"2013","Nordwestschweiz","ha: Outdoor: Flowers and ornemental plants","Total",":",""
"2013","Nordwestschweiz","ha: Under glass: Flowers and ornemental plants","Total",":",""
"2013","Nordwestschweiz","ha: Fodder crops - total","Total",":",""
"2013","Nordwestschweiz","ha: Fodder crops - temporary grass","Total",":",""
"2013","Nordwestschweiz","ha: Total: Other green fodder: Fodder crops","Total",":",""
"2013","Nordwestschweiz","ha: Green maize: Other green fodder: Fodder crops","Total",":",""
"2013","Nordwestschweiz","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2013","Zürich","ha: Utilised agricultural area","Total",":",""
"2013","Zürich","ha: Arable land","Total",":",""
"2013","Zürich","ha: Common wheat and spelt","Total",":",""
"2013","Zürich","ha: Durum wheat","Total",":",""
"2013","Zürich","ha: Rye","Total",":",""
"2013","Zürich","ha: Barley","Total",":",""
"2013","Zürich","ha: Oats","Total",":",""
"2013","Zürich","ha: Grain maize","Total",":",""
"2013","Zürich","ha: Rice","Total",":",""
"2013","Zürich","ha: Other cereals","Total",":",""
"2013","Zürich","ha: Pulses - total","Total",":",""
"2013","Zürich","ha: Potatoes","Total",":",""
"2013","Zürich","ha: Sugar beet","Total",":",""
"2013","Zürich","ha: Fodder roots and brassicas","Total",":",""
"2013","Zürich","ha: Industrial crops - total","Total",":",""
"2013","Zürich","ha: Tobacco","Total",":",""
"2013","Zürich","ha: Hops","Total",":",""
"2013","Zürich","ha: Cotton","Total",":",""
"2013","Zürich","ha: Rape and turnip","Total",":",""
"2013","Zürich","ha: Sunflower","Total",":",""
"2013","Zürich","ha: Soya","Total",":",""
"2013","Zürich","ha:  Other oil-seed or fibre crops","Total",":",""
"2013","Zürich","ha: Outdoor: Flowers and ornemental plants","Total",":",""
"2013","Zürich","ha: Under glass: Flowers and ornemental plants","Total",":",""
"2013","Zürich","ha: Fodder crops - total","Total",":",""
"2013","Zürich","ha: Fodder crops - temporary grass","Total",":",""
"2013","Zürich","ha: Total: Other green fodder: Fodder crops","Total",":",""
"2013","Zürich","ha: Green maize: Other green fodder: Fodder crops","Total",":",""
"2013","Zürich","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2013","Ostschweiz","ha: Utilised agricultural area","Total",":",""
"2013","Ostschweiz","ha: Arable land","Total",":",""
"2013","Ostschweiz","ha: Common wheat and spelt","Total",":",""
"2013","Ostschweiz","ha: Durum wheat","Total",":",""
"2013","Ostschweiz","ha: Rye","Total",":",""
"2013","Ostschweiz","ha: Barley","Total",":",""
"2013","Ostschweiz","ha: Oats","Total",":",""
"2013","Ostschweiz","ha: Grain maize","Total",":",""
"2013","Ostschweiz","ha: Rice","Total",":",""
"2013","Ostschweiz","ha: Other cereals","Total",":",""
"2013","Ostschweiz","ha: Pulses - total","Total",":",""
"2013","Ostschweiz","ha: Potatoes","Total",":",""
"2013","Ostschweiz","ha: Sugar beet","Total",":",""
"2013","Ostschweiz","ha: Fodder roots and brassicas","Total",":",""
"2013","Ostschweiz","ha: Industrial crops - total","Total",":",""
"2013","Ostschweiz","ha: Tobacco","Total",":",""
"2013","Ostschweiz","ha: Hops","Total",":",""
"2013","Ostschweiz","ha: Cotton","Total",":",""
"2013","Ostschweiz","ha: Rape and turnip","Total",":",""
"2013","Ostschweiz","ha: Sunflower","Total",":",""
"2013","Ostschweiz","ha: Soya","Total",":",""
"2013","Ostschweiz","ha:  Other oil-seed or fibre crops","Total",":",""
"2013","Ostschweiz","ha: Outdoor: Flowers and ornemental plants","Total",":",""
"2013","Ostschweiz","ha: Under glass: Flowers and ornemental plants","Total",":",""
"2013","Ostschweiz","ha: Fodder crops - total","Total",":",""
"2013","Ostschweiz","ha: Fodder crops - temporary grass","Total",":",""
"2013","Ostschweiz","ha: Total: Other green fodder: Fodder crops","Total",":",""
"2013","Ostschweiz","ha: Green maize: Other green fodder: Fodder crops","Total",":",""
"2013","Ostschweiz","ha: Other fodder crops: leguminous plants: Fodder crops","Total",":",""
"2013","Zentralschweiz","ha: Utilised agricultural area","Total",":",""
"2013","Zentralschweiz","ha: Arable land","Total",":",""
"2013","Zentralschweiz","ha: Common wheat and spelt","Total",":",""
"2013","Zentralschweiz","ha: Durum wheat","Total",":",""
