YLDGAPF(-),  grid_no,  year,  stu_no,      weight(-), TSO(kgDM.ha-1), TLV(kgDM.ha-1), TST(kgDM.ha-1), TRT(kgDM.ha-1), maxLAI(m2.m-2), rootdepth(cm), TAGP(kgDM.ha-1)
     1.000,    57055,  2011,  340162,         548110,        4882.35,        2822.34,        4140.80,        2287.96,           7.17,        100.00,        11845.49
     1.000,    57055,  2012,  340015,    15705442270,        3035.62,        3065.22,        3973.96,        2417.57,           7.48,         60.00,        10074.80
     1.000,    57055,  2012,  340016,     8974538440,        3035.62,        3065.22,        3973.96,        2417.57,           7.48,         60.00,        10074.80
     1.000,    57055,  2012,  340841,     4675673880,        3111.11,        3184.70,        4447.95,        2458.38,           7.87,        100.00,        10743.77
     1.000,    57055,  2012,  340017,     4487269220,        3397.50,        3320.74,        5146.94,        2495.10,           8.33,         80.00,        11865.18
     1.000,    57055,  2012,  340019,     4487269220,        3397.50,        3320.74,        5146.94,        2495.10,           8.33,         80.00,        11865.18
     1.000,    57055,  2012,  340163,     3636635240,        3397.50,        3320.74,        5146.94,        2495.10,           8.33,        120.00,        11865.18
     1.000,    57055,  2012,  340020,     2243634610,        3032.71,        3056.71,        3943.82,        2414.41,           7.45,         60.00,        10033.23
     1.000,    57055,  2012,  340021,     2243634610,        2573.61,        1809.45,        1435.75,        1743.83,           4.24,         40.00,         5818.81
     1.000,    57055,  2012,  340842,     2078077280,        3368.93,        3313.64,        5099.31,        2493.87,           8.29,        100.00,        11781.88
     1.000,    57055,  2012,  340678,      647509940,        2573.61,        1809.45,        1435.75,        1743.83,           4.24,         40.00,         5818.81
     1.000,    57055,  2012,  340023,      300343880,        2735.68,        2017.99,        1707.99,        1883.46,           4.81,         60.00,         6461.66
     1.000,    57055,  2012,  340728,      187714925,        2823.01,        2167.34,        1930.21,        1975.32,           5.17,         80.00,         6920.55
     1.000,    57055,  2012,  340729,      112628955,        2174.31,        1409.54,         998.73,        1446.73,           3.02,         40.00,         4582.59
     1.000,    57055,  2012,  340823,        6577320,        3973.45,        3356.28,        5444.82,        2500.40,           8.45,        120.00,        12774.55
     1.000,    57055,  2012,  340824,        2740550,        4500.78,        3356.28,        5499.65,        2500.40,           8.45,        100.00,        13356.71
     1.000,    57055,  2012,  340825,        1096220,        3076.27,        3138.69,        4257.68,        2443.19,           7.72,        120.00,        10472.65
     1.000,    57055,  2012,  340162,         548110,        3368.93,        3313.64,        5099.31,        2493.87,           8.29,        100.00,        11781.88
     1.000,    57055,  2013,  340015,    15705442270,        1920.03,        3499.85,        5086.05,        2701.02,           8.58,         60.00,        10505.93
     1.000,    57055,  2013,  340016,     8974538440,        1920.03,        3499.85,        5086.05,        2701.02,           8.58,         60.00,        10505.93
     1.000,    57055,  2013,  340841,     4675673880,        2608.39,        3499.85,        5185.96,        2701.02,           8.58,        100.00,        11294.21
     1.000,    57055,  2013,  340017,     4487269220,        4002.25,        3499.85,        5371.18,        2701.02,           8.58,         80.00,        12873.29
     1.000,    57055,  2013,  340019,     4487269220,        4002.25,        3499.85,        5371.18,        2701.02,           8.58,         80.00,        12873.29
     1.000,    57055,  2013,  340163,     3636635240,        4002.25,        3499.85,        5371.18,        2701.02,           8.58,        120.00,        12873.29
     1.000,    57055,  2013,  340020,     2243634610,        1879.80,        3499.85,        5080.10,        2701.02,           8.58,         60.00,        10459.75
     1.000,    57055,  2013,  340021,     2243634610,         463.64,        3149.90,        3344.38,        2591.72,           7.40,         40.00,         6957.92
     1.000,    57055,  2013,  340842,     2078077280,        3883.78,        3499.85,        5356.65,        2701.02,           8.58,        100.00,        12740.28
     1.000,    57055,  2013,  340678,      647509940,         463.64,        3149.90,        3344.38,        2591.72,           7.40,         40.00,         6957.92
     1.000,    57055,  2013,  340023,      300343880,         463.42,        3245.36,        3701.91,        2625.58,           7.60,         60.00,         7410.69
     1.000,    57055,  2013,  340728,      187714925,         467.27,        3308.72,        3952.48,        2647.12,           7.84,         80.00,         7728.47
     1.000,    57055,  2013,  340729,      112628955,         481.39,        2940.10,        2733.31,        2503.48,           6.96,         40.00,         6154.80
     1.000,    57055,  2013,  340823,        6577320,        5379.28,        3499.85,        5532.32,        2701.02,           8.58,        120.00,        14411.45
     1.000,    57055,  2013,  340824,        2740550,        6198.13,        3499.85,        5621.90,        2701.02,           8.58,        100.00,        15319.89
     1.000,    57055,  2013,  340825,        1096220,        2316.96,        3499.85,        5144.37,        2701.02,           8.58,        120.00,        10961.18
     1.000,    57055,  2013,  340162,         548110,        3883.78,        3499.85,        5356.65,        2701.02,           8.58,        100.00,        12740.28
     1.000,    57055,  2014,  340015,    15705442270,        3197.23,        3052.74,        4063.41,        2474.84,           7.50,         60.00,        10313.38
     1.000,    57055,  2014,  340016,     8974538440,        3197.23,        3052.74,        4063.41,        2474.84,           7.50,         60.00,        10313.38
     1.000,    57055,  2014,  340841,     4675673880,        3616.01,        3052.74,        4124.47,        2474.84,           7.50,        100.00,        10793.22
     1.000,    57055,  2014,  340017,     4487269220,        4416.38,        3052.74,        4228.97,        2474.84,           7.50,         80.00,        11698.09
     1.000,    57055,  2014,  340019,     4487269220,        4416.38,        3052.74,        4228.97,        2474.84,           7.50,         80.00,        11698.09
     1.000,    57055,  2014,  340163,     3636635240,        4416.38,        3052.74,        4228.97,        2474.84,           7.50,        120.00,        11698.09
     1.000,    57055,  2014,  340020,     2243634610,        3171.20,        3052.74,        4059.48,        2474.84,           7.50,         60.00,        10283.42
     1.000,    57055,  2014,  340021,     2243634610,        1391.15,        2928.27,        3152.02,        2441.27,           6.97,         40.00,         7471.44
     1.000,    57055,  2014,  340842,     2078077280,        4349.77,        3052.74,        4221.09,        2474.84,           7.50,        100.00,        11623.60
     1.000,    57055,  2014,  340678,      647509940,        1391.15,        2928.27,        3152.02,        2441.27,           6.97,         40.00,         7471.44
     1.000,    57055,  2014,  340023,      300343880,        1511.41,        2984.64,        3429.53,        2457.74,           7.19,         60.00,         7925.57
     1.000,    57055,  2014,  340728,      187714925,        1629.97,        3012.12,        3594.37,        2464.48,           7.34,         80.00,         8236.46
     1.000,    57055,  2014,  340729,      112628955,        1278.43,        2785.91,        2584.36,        2392.27,           6.65,         40.00,         6648.70
     1.000,    57055,  2014,  340823,        6577320,        5308.12,        3052.74,        4325.62,        2474.84,           7.50,        120.00,        12686.48
     1.000,    57055,  2014,  340824,        2740550,        5919.10,        3052.74,        4380.98,        2474.84,           7.50,        100.00,        13352.82
     1.000,    57055,  2014,  340825,        1096220,        3443.20,        3052.74,        4099.55,        2474.84,           7.50,        120.00,        10595.50
