YLDGAPF(-),  grid_no,  year,  stu_no,      weight(-), TSO(kgDM.ha-1), TLV(kgDM.ha-1), TST(kgDM.ha-1), TRT(kgDM.ha-1), maxLAI(m2.m-2), rootdepth(cm), TAGP(kgDM.ha-1)
     0.750,    52054,  2010,  340822,     3616570740,        5131.30,        1539.71,        2730.27,        1184.72,           4.16,         60.00,         9401.28
     0.750,    52054,  2010,  340005,     2553499385,        5115.91,        1539.71,        2728.92,        1184.72,           4.16,         60.00,         9384.54
     0.750,    52054,  2010,  340006,     2553499385,        3563.52,        1539.71,        2574.62,        1184.72,           4.16,         40.00,         7677.85
     0.750,    52054,  2010,  340771,     1307457410,        5526.70,        1539.71,        2761.11,        1184.72,           4.16,        100.00,         9827.51
     0.750,    52054,  2010,  340821,     1205523580,        5131.30,        1539.71,        2730.27,        1184.72,           4.16,         60.00,         9401.28
     0.750,    52054,  2010,  342161,      571948240,        5666.34,        1539.71,        2770.08,        1184.72,           4.16,        100.00,         9976.13
     0.750,    52054,  2010,  340841,      542678265,        5345.15,        1539.71,        2747.68,        1184.72,           4.16,        100.00,         9632.54
     0.750,    52054,  2010,  342160,      428961180,        5666.34,        1539.71,        2770.08,        1184.72,           4.16,        100.00,         9976.13
     0.750,    52054,  2010,  342162,      428961180,        5666.34,        1539.71,        2770.08,        1184.72,           4.16,        100.00,         9976.13
     0.750,    52054,  2010,  340163,      422083095,        5607.96,        1539.71,        2766.47,        1184.72,           4.16,        120.00,         9914.14
     0.750,    52054,  2010,  340772,      373559260,        3625.56,        1539.71,        2581.89,        1184.72,           4.16,         40.00,         7747.16
     0.750,    52054,  2010,  340842,      241190340,        5586.91,        1539.71,        2765.15,        1184.72,           4.16,        100.00,         9891.77
     0.750,    52054,  2010,  340659,      126756820,        5131.30,        1539.71,        2730.27,        1184.72,           4.16,         60.00,         9401.28
     0.750,    52054,  2010,  340660,      126756820,        5881.63,        1539.71,        2782.42,        1184.72,           4.16,        100.00,        10203.76
     0.750,    52054,  2010,  340183,       93389815,        5526.70,        1539.71,        2761.11,        1184.72,           4.16,        100.00,         9827.51
     0.750,    52054,  2010,  340773,       93389815,        5666.34,        1539.71,        2770.08,        1184.72,           4.16,        100.00,         9976.13
     0.750,    52054,  2010,  340781,       33908040,        4868.08,        1539.71,        2707.02,        1184.72,           4.16,         60.00,         9114.80
     0.750,    52054,  2010,  340678,       20847840,        3563.52,        1539.71,        2574.62,        1184.72,           4.16,         40.00,         7677.85
     0.750,    52054,  2010,  340782,       11302680,        4868.08,        1539.71,        2707.02,        1184.72,           4.16,         60.00,         9114.80
     0.750,    52054,  2011,  340001,    17874495695,        4800.84,        1345.06,        2370.41,        1078.07,           3.66,         60.00,         8516.31
     0.750,    52054,  2011,  340002,    10213997540,        4973.16,        1345.06,        2378.50,        1078.07,           3.66,         80.00,         8696.73
     0.750,    52054,  2011,  340003,     7660498155,        4800.84,        1345.06,        2370.41,        1078.07,           3.66,         60.00,         8516.31
     0.750,    52054,  2011,  340822,     3616570740,        4800.84,        1345.06,        2370.41,        1078.07,           3.66,         60.00,         8516.31
     0.750,    52054,  2011,  340005,     2553499385,        4794.11,        1345.06,        2370.08,        1078.07,           3.66,         60.00,         8509.25
     0.750,    52054,  2011,  340006,     2553499385,        3849.93,        1306.09,        2158.77,        1063.99,           3.50,         40.00,         7314.80
     0.750,    52054,  2011,  340771,     1307457410,        4967.78,        1345.06,        2378.28,        1078.07,           3.66,        100.00,         8691.13
     0.750,    52054,  2011,  340821,     1205523580,        4800.84,        1345.06,        2370.41,        1078.07,           3.66,         60.00,         8516.31
     0.750,    52054,  2011,  342161,      571948240,        4973.16,        1345.06,        2378.50,        1078.07,           3.66,        100.00,         8696.73
     0.750,    52054,  2011,  340841,      542678265,        4898.33,        1345.06,        2374.99,        1078.07,           3.66,        100.00,         8618.39
     0.750,    52054,  2011,  342160,      428961180,        4973.16,        1345.06,        2378.50,        1078.07,           3.66,        100.00,         8696.73
     0.750,    52054,  2011,  342162,      428961180,        4973.16,        1345.06,        2378.50,        1078.07,           3.66,        100.00,         8696.73
     0.750,    52054,  2011,  340163,      422083095,        4973.16,        1345.06,        2378.50,        1078.07,           3.66,        120.00,         8696.73
     0.750,    52054,  2011,  340772,      373559260,        3927.27,        1318.92,        2208.11,        1068.94,           3.55,         40.00,         7454.30
     0.750,    52054,  2011,  340842,      241190340,        4973.16,        1345.06,        2378.50,        1078.07,           3.66,        100.00,         8696.73
     0.750,    52054,  2011,  340659,      126756820,        4800.84,        1345.06,        2370.41,        1078.07,           3.66,         60.00,         8516.31
     0.750,    52054,  2011,  340660,      126756820,        4973.16,        1345.06,        2378.50,        1078.07,           3.66,        100.00,         8696.73
     0.750,    52054,  2011,  340183,       93389815,        4967.78,        1345.06,        2378.28,        1078.07,           3.66,        100.00,         8691.13
     0.750,    52054,  2011,  340773,       93389815,        4973.16,        1345.06,        2378.50,        1078.07,           3.66,        100.00,         8696.73
     0.750,    52054,  2011,  340781,       33908040,        4681.88,        1345.06,        2363.99,        1078.07,           3.66,         60.00,         8390.94
     0.750,    52054,  2011,  340678,       20847840,        3849.93,        1306.09,        2158.77,        1063.99,           3.50,         40.00,         7314.80
     0.750,    52054,  2011,  340782,       11302680,        4681.88,        1345.06,        2363.99,        1078.07,           3.66,         60.00,         8390.94
     0.750,    52054,  2012,  340001,    17874495695,        4373.08,        2021.56,        3539.48,        1480.76,           5.37,         60.00,         9934.12
     0.750,    52054,  2012,  340002,    10213997540,        5071.30,        2021.56,        3595.53,        1480.76,           5.37,         80.00,        10688.38
     0.750,    52054,  2012,  340003,     7660498155,        4373.08,        2021.56,        3539.48,        1480.76,           5.37,         60.00,         9934.12
     0.750,    52054,  2012,  340822,     3616570740,        4373.08,        2021.56,        3539.48,        1480.76,           5.37,         60.00,         9934.12
     0.750,    52054,  2012,  340005,     2553499385,        4357.77,        2021.56,        3538.10,        1480.76,           5.37,         60.00,         9917.43
     0.750,    52054,  2012,  340006,     2553499385,        2723.37,        2021.56,        3361.47,        1480.76,           5.37,         40.00,         8106.40
     0.750,    52054,  2012,  340771,     1307457410,        4925.16,        2021.56,        3584.68,        1480.76,           5.37,        100.00,        10531.40
     0.750,    52054,  2012,  340821,     1205523580,        4373.08,        2021.56,        3539.48,        1480.76,           5.37,         60.00,         9934.12
